,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Number of SV,Features
0,80,0,0.0,0.0,0.0009189999999996701,2.833326877833622,3,2
0,70,0,0.0,0.0,0.0005780000000008556,2.8333177947400072,3,2
0,60,0,0.0,0.0,0.0005660000000009546,2.8332915538594783,3,2
0,50,0,0.0,0.0,0.0005079999999999529,1.1972861113650983,2,2
0,80,0,0.0,0.0,0.0009739999999993643,1.1755987701442738,2,2
0,70,0,0.0,0.0,0.0010089999999998156,1.1755987694584265,2,2
0,60,0,0.0,0.0,0.0007230000000006953,1.1508666852527738,3,2
0,50,0,0.0,0.0,0.0008090000000002817,2.1451827931992584,3,2
0,80,0,0.0,0.0,0.0012570000000007298,1.1767270379709451,3,2
0,70,0,0.0,0.0,0.0010520000000013852,1.1769526991963395,3,2
0,60,0,0.0,0.0,0.0008869999999987499,1.1137379236321703,2,2
0,50,0,0.0,0.0,0.0006900000000005235,1.1137379247270396,2,2
0,80,0,0.0,0.0,0.000866999999999507,1.7582611790354945,3,2
0,70,0,0.0,0.0,0.0007899999999985141,2.6933131558447925,3,2
0,60,0,0.0,0.0,0.0008169999999996236,2.6933209870775108,3,2
0,50,0,0.0,0.0,0.0006079999999997199,1.6911366967938033,2,2
0,80,0,0.009803921568627416,0.038461538461538436,0.003916999999999504,8.753402841448649,7,2
0,70,0,0.011173184357541888,0.038961038961038974,0.001385999999998333,7.357803620294886,6,2
0,60,0,0.013071895424836555,0.029126213592232997,0.0016090000000001936,7.35780362326976,6,2
0,50,0,0.015625,0.0234375,0.0013069999999988369,7.357803634375321,6,2
0,80,0,0.009803921568627416,0.019230769230769273,0.004312000000000538,11.882434637715638,7,2
0,70,0,0.011173184357541888,0.012987012987012991,0.0018259999999994392,11.524799057420505,7,2
0,60,0,0.006535947712418277,0.01941747572815533,0.0010279999999998068,14.624544740332237,5,2
0,50,0,0.0078125,0.015625,0.0009389999999989129,8.22778812196826,5,2
0,80,0,0.0,0.0,0.0005729999999992685,3.773841883925104,3,2
0,70,0,0.0,0.0,0.0009950000000014114,3.7737185961381865,3,2
0,60,0,0.0,0.0,0.0008879999999997779,3.12010285387068,3,2
0,50,0,0.0,0.0,0.0007439999999991898,2.7373715562635366,3,2
0,80,0,0.07843137254901966,0.038461538461538436,0.027940000000000964,33.55992248256659,32,2
0,70,0,0.06145251396648044,0.07792207792207795,0.00835000000000008,27.72099193938804,24,2
0,60,0,0.05228758169934644,0.06796116504854366,0.04722899999999974,22.381739499792932,21,2
0,50,0,0.046875,0.0859375,0.004869000000001122,15.409319786210121,14,2
0,80,0,0.0,0.0,0.0006909999999997751,1.2346916900538694,2,2
0,70,0,0.0,0.0,0.0006130000000013069,1.2261436699907033,2,2
0,60,0,0.0,0.0,0.0005369999999995656,1.2261436835683388,2,2
0,50,0,0.0,0.0,0.0005249999999996646,1.2261436696939751,2,2
0,80,0,0.03431372549019607,0.038461538461538436,0.002978999999999843,15.417406690477785,15,2
0,70,0,0.03910614525139666,0.025974025974025983,0.0036279999999990764,15.405776038414867,15,2
0,60,0,0.0326797385620915,0.01941747572815533,0.003629999999999356,11.981134688853498,13,2
0,50,0,0.046875,0.0234375,0.0032890000000005415,10.509905201379382,10,2
0,80,0,0.0,0.0,0.0007440000000009661,1.3760094420456093,3,2
0,70,0,0.0,0.0,0.0008870000000005263,1.3760094420456883,3,2
0,60,0,0.0,0.0,0.0006500000000002615,1.3759407408543973,3,2
0,50,0,0.0,0.0,0.0005369999999995656,1.374636388821358,2,2
0,80,0,0.0,0.0,0.0006489999999992335,6.932851975828653,3,2
0,70,0,0.0,0.0,0.0005340000000000344,6.933131719902715,3,2
0,60,0,0.0,0.0,0.0005079999999999529,6.933727436861169,3,2
0,50,0,0.0,0.0,0.000560000000000116,6.932727543278119,3,2
0,80,0,0.0,0.0,0.0006040000000009371,4.263445755099423,3,2
0,70,0,0.0,0.0,0.0006430000000001712,4.262372642854788,3,2
0,60,0,0.0,0.009708737864077666,0.0005550000000003052,1.3463921787307072,2,2
0,50,0,0.0,0.0078125,0.0005369999999995656,1.3463962973435308,2,2
0,80,0,0.0,0.0,0.000588000000000477,5.526578047471931,3,2
0,70,0,0.0,0.0,0.000600000000000378,5.526997857714294,3,2
0,60,0,0.0,0.0,0.0006789999999998741,2.4065596301653196,3,2
0,50,0,0.0,0.0078125,0.0005939999999995393,2.0113010187069618,3,2
0,80,0,0.05882352941176472,0.038461538461538436,0.019037999999998334,31.38401944253773,32,2
0,70,0,0.06145251396648044,0.038961038961038974,0.01514599999999966,30.331801227977557,30,2
0,60,0,0.065359477124183,0.03883495145631066,0.007369999999999877,28.260233513129194,24,2
0,50,0,0.0546875,0.0546875,0.005143999999999593,22.273603351538757,18,2
0,80,0,0.0,0.0,0.0006509999999995131,2.322408845418995,3,2
0,70,0,0.0,0.0,0.0008310000000015805,2.322524642536797,3,2
0,60,0,0.0,0.0,0.0008929999999995886,2.3223897001098432,3,2
0,50,0,0.0,0.0,0.00062400000000018,2.322508343879149,3,2
0,80,0,0.0,0.0,0.000524000000000413,2.1173600262744334,3,2
0,70,0,0.0,0.0,0.0005640000000006751,2.1173847870250664,3,2
0,60,0,0.0,0.0,0.0005830000000006663,2.1173042952678665,3,2
0,50,0,0.0,0.0,0.0005980000000000985,2.0988469835157804,3,2
0,80,0,0.02450980392156865,0.038461538461538436,0.009726999999999819,13.2315045855935,15,4
0,70,0,0.027932960893854775,0.038961038961038974,0.06659199999999998,15.820382083238123,17,4
0,60,0,0.0326797385620915,0.029126213592232997,0.00556599999999996,14.48727837602083,16,4
0,50,0,0.0390625,0.03125,0.003421999999998704,12.402611903276338,11,4
0,80,0,0.0,0.0,0.0007979999999996323,3.2889864076712163,4,4
0,70,0,0.0,0.0,0.0005930000000002877,2.222739504485386,3,4
0,60,0,0.0,0.0,0.0005790000000001072,2.2227470722201326,3,4
0,50,0,0.0,0.0,0.00058299999999889,2.222744238319411,3,4
0,80,0,0.0,0.019230769230769273,0.0009410000000009688,13.287217241224468,5,4
0,70,0,0.0,0.051948051948051965,0.0012369999999997106,7.372891621346978,5,4
0,60,0,0.0,0.03883495145631066,0.0006669999999999732,7.370504800427188,5,4
0,50,0,0.0,0.03125,0.0006170000000000897,7.370600854063129,5,4
0,80,0,0.0,0.0,0.002627000000000379,1335.6408926498755,4,4
0,70,0,0.0,0.0,0.0025560000000002248,1335.6383506375096,4,4
0,60,0,0.0,0.01941747572815533,0.0007440000000009661,24.572853469965953,5,4
0,50,0,0.0,0.015625,0.0006209999999988725,4.242353805788648,4,4
0,80,0,0.0,0.0,0.0005550000000003052,1.1802933408257066,3,4
0,70,0,0.0,0.0,0.0006579999999996033,1.169254092763998,3,4
0,60,0,0.0,0.0,0.0008359999999996148,1.169254096464915,3,4
0,50,0,0.0,0.0,0.0007029999999996761,1.168903335099593,3,4
0,80,0,0.0,0.0,0.000716000000000605,1.1981786119435365,3,4
0,70,0,0.0,0.0,0.0006969999999988374,1.198176120892457,3,4
0,60,0,0.0,0.0,0.0006130000000013069,1.198171881186774,3,4
0,50,0,0.0,0.0,0.0005980000000000985,1.1981722937802273,3,4
0,80,0,0.0,0.0,0.0007880000000000109,1.1158798187881507,4,4
0,70,0,0.0,0.0,0.0008590000000001652,1.1161769369897399,4,4
0,60,0,0.0,0.0,0.0006979999999998654,1.107036286160278,5,4
0,50,0,0.0,0.0,0.0005209999999991055,1.1070379052503418,4,4
0,80,0,0.0,0.0,0.0006029999999999092,1.0388146030193364,3,4
0,70,0,0.0,0.0,0.0010810000000009978,1.038906417074638,3,4
0,60,0,0.0,0.0,0.0005649999999999267,1.0333704368216425,4,4
0,50,0,0.0,0.0,0.0008809999999996876,1.0330811546248937,3,4
0,80,0,0.0,0.0,0.0006599999999998829,1.0316874086493706,3,4
0,70,0,0.0,0.0,0.0008479999999995158,2.028155556108945,4,4
0,60,0,0.0,0.0,0.0005970000000008469,2.0286344167933215,4,4
0,50,0,0.0,0.0,0.0005980000000000985,1.0280805314448584,4,4
0,80,0,0.039215686274509776,0.05769230769230771,0.021980000000001,27.693282613620497,29,4
0,70,0,0.04469273743016755,0.051948051948051965,0.012477000000000515,26.426414291110458,27,4
0,60,0,0.04575163398692805,0.06796116504854366,0.019095000000000084,23.381029541167237,24,4
0,50,0,0.0390625,0.0625,0.018721000000001098,22.05609138516782,20,4
0,80,0,0.0,0.0,0.0007599999999996498,5.053379448770969,4,4
0,70,0,0.0,0.0,0.0008290000000013009,5.054323290174548,4,4
0,60,0,0.0,0.0,0.0007620000000017058,4.479261345889901,4,4
0,50,0,0.0,0.0,0.0006750000000010914,4.479271924368227,4,4
0,80,0,0.0,0.0,0.0008499999999997954,2.3973772045244615,4,4
0,70,0,0.0,0.0,0.0010170000000009338,2.397303394778388,4,4
0,60,0,0.0,0.0,0.001018999999999437,2.3977030175493823,4,4
0,50,0,0.0,0.0,0.0007350000000005963,2.3976846536891188,4,4
0,80,0,0.0,0.0,0.0007319999999992888,1.269562249113411,3,4
0,70,0,0.0,0.0,0.0009859999999992652,1.2695732423105155,3,4
0,60,0,0.0,0.0,0.000942999999999472,1.2695732398231256,3,4
0,50,0,0.0,0.0,0.0006730000000008118,1.1361005603718595,4,4
0,80,0,0.0,0.07692307692307687,0.0012150000000001882,12.947066500745766,5,4
0,70,0,0.0,0.051948051948051965,0.0009119999999995798,12.761329416336702,5,4
0,60,0,0.0,0.029126213592232997,0.0007299999999990092,3.7005894885276294,4,4
0,50,0,0.0,0.03125,0.0007009999999993966,2.81082184292024,4,4
0,80,0,0.0,0.0,0.0008189999999999031,3.9021692586625534,4,4
0,70,0,0.0,0.0,0.0006609999999991345,3.9022455916310457,4,4
0,60,0,0.0,0.0,0.0006609999999991345,2.773693668199837,4,4
0,50,0,0.0,0.0,0.0005439999999996559,2.773687274842927,4,4
0,80,0,0.0,0.0,0.0006990000000008934,2.427610268981374,4,4
0,70,0,0.0,0.0,0.0007670000000015165,2.4272502246078,4,4
0,60,0,0.0,0.0,0.0005649999999999267,2.427711840132437,4,4
0,50,0,0.0,0.0,0.0005670000000002062,3.251138710824245,4,4
0,80,0,0.03431372549019607,0.019230769230769273,0.009758999999998963,21.696511903749546,18,4
0,70,0,0.03351955307262566,0.038961038961038974,0.005067999999999628,18.817102216852106,16,4
0,60,0,0.0326797385620915,0.029126213592232997,0.0027340000000002362,17.065541386078642,15,4
0,50,0,0.0390625,0.0234375,0.0030769999999993303,16.06709892364341,14,4
0,80,0,0.0,0.0,0.0006149999999998101,1.1292368249789555,3,4
0,70,0,0.0,0.0,0.000588000000000477,1.1295579383437193,3,4
0,60,0,0.0,0.0,0.000576000000000576,1.1294025073909162,3,4
0,50,0,0.0,0.0,0.0006450000000004508,1.129229967230765,3,4
0,80,0,0.0,0.0,0.0007950000000001012,2.1263386087600917,3,4
0,70,0,0.0,0.0,0.0005519999999989977,2.1263595691617367,3,4
0,60,0,0.0,0.0,0.0005799999999993588,2.1262173489889267,3,4
0,50,0,0.0,0.0,0.0005720000000000169,1.100540326789151,3,4
0,80,0,0.0,0.0,0.0006529999999997926,1.0706275393138003,3,4
0,70,0,0.0,0.0,0.0005389999999998452,1.0703254871735544,3,4
0,60,0,0.0,0.0,0.0005949999999987909,1.0697691216011236,3,4
0,50,0,0.0,0.0,0.0005629999999996471,1.0706275393305775,3,4
0,80,0,0.0,0.0,0.0005730000000010449,1.197082204878252,3,4
0,70,0,0.0,0.0,0.0005899999999989802,1.1970822069685794,3,4
0,60,0,0.0,0.0,0.0005970000000008469,1.1970822062801176,3,4
0,50,0,0.0,0.0,0.000576000000000576,1.1970822061221156,3,4
0,80,0,0.0,0.0,0.0006479999999999819,3.137786762045678,4,4
0,70,0,0.0,0.0,0.0005780000000008556,3.137723386399034,4,4
0,60,0,0.0,0.0,0.0005970000000008469,3.1381046747324413,4,4
0,50,0,0.0,0.0,0.0008119999999998129,2.137973180913357,3,4
0,80,0,0.05392156862745101,0.15384615384615385,0.04050800000000088,37.64251838086078,36,4
0,70,0,0.04469273743016755,0.1298701298701299,0.02302800000000005,31.53338237908745,28,4
0,60,0,0.04575163398692805,0.10679611650485432,0.04074800000000067,28.412108708381197,26,4
0,50,0,0.046875,0.09375,0.019097999999999615,26.50081415110439,25,4
0,80,0,0.0,0.0,0.0007419999999989102,2.229494220618233,4,4
0,70,0,0.0,0.0,0.0009120000000013562,2.2295954228543184,4,4
0,60,0,0.0,0.0,0.0008910000000010854,2.228872939455607,3,4
0,50,0,0.0,0.0,0.0005319999999997549,2.2288725005708625,3,4
0,80,0,0.0,0.019230769230769273,0.0007300000000007856,1.722976717843432,5,4
0,70,0,0.0,0.012987012987012991,0.0007190000000001362,1.7229444194635066,5,4
0,60,0,0.0,0.009708737864077666,0.0007560000000008671,1.6787487800332153,5,4
0,50,0,0.0,0.0078125,0.0005310000000005033,1.6604677639615908,5,4
0,80,0,0.0,0.0,0.0005759999999987997,1.883177253349602,4,4
0,70,0,0.0,0.012987012987012991,0.0005350000000010624,3.1593634067595264,5,4
0,60,0,0.0,0.009708737864077666,0.0007230000000006953,3.1589457566503127,5,4
0,50,0,0.0,0.0078125,0.0007739999999998304,3.159453096570276,5,4
0,80,0,0.0,0.0,0.0007439999999991898,2.102127812216504,4,4
0,70,0,0.0,0.0,0.0007090000000005148,1.1000784888994413,3,4
0,60,0,0.0,0.0,0.0006959999999995858,1.1000681803608279,3,4
0,50,0,0.0,0.0,0.0007060000000009836,1.1000358379208461,3,4
0,80,0,0.0,0.0,0.0006649999999996936,2.49383225068353,5,4
0,70,0,0.0,0.0,0.000588000000000477,2.4936043508061623,5,4
0,60,0,0.0,0.0,0.0006889999999994956,1.4275042471985646,4,4
0,50,0,0.0,0.0,0.0006110000000010274,2.3629887700676466,4,4
0,80,0,0.0,0.0,0.0005970000000008469,4.607914013812876,5,4
0,70,0,0.0,0.0,0.0006540000000008206,4.6080205700105,5,4
0,60,0,0.0,0.0,0.0008079999999992538,4.608263089598571,5,4
0,50,0,0.0,0.0,0.0008100000000013097,3.587046189161912,4,4
0,80,0,0.0,0.0,0.0008780000000001564,2.13647492731313,4,4
0,70,0,0.0,0.0,0.0009790000000009513,2.1365040942233433,4,4
0,60,0,0.0,0.0,0.0005819999999996384,1.1363726818706021,3,4
0,50,0,0.0,0.0,0.001018999999999437,1.135864439761057,3,4
0,80,0,0.0,0.0,0.0011329999999993845,2.0457313246554953,6,8
0,70,0,0.0,0.0,0.0006850000000007128,2.045821228082383,5,8
0,60,0,0.0,0.0,0.0007140000000003255,3.0401565504857513,6,8
0,50,0,0.0,0.0,0.000752000000000308,3.040050198832708,6,8
0,80,0,0.0,0.0,0.0008320000000008321,3.047090983312596,5,8
0,70,0,0.0,0.0,0.0007359999999998479,3.0481293035272476,5,8
0,60,0,0.0,0.0,0.0007219999999996674,2.03995258645146,4,8
0,50,0,0.0,0.0,0.0006029999999999092,2.0398605645655663,4,8
0,80,0,0.009803921568627416,0.0,0.003007000000000204,12.080390169123598,11,8
0,70,0,0.0,0.038961038961038974,0.0009519999999998419,35.733616906512935,8,8
0,60,0,0.0,0.04854368932038833,0.0008479999999995158,11.154626820085792,7,8
0,50,0,0.0,0.046875,0.0007790000000014174,4.203056995448348,8,8
0,80,0,0.0,0.0,0.0009670000000010504,2.0394887336369827,5,8
0,70,0,0.0,0.0,0.0006220000000016768,3.038242307574664,5,8
0,60,0,0.0,0.0,0.0005749999999995481,3.03684488484379,5,8
0,50,0,0.0,0.0,0.0005699999999997374,2.0356658787359736,5,8
0,80,0,0.0,0.0,0.0005310000000005033,2.0156576301510176,3,8
0,70,0,0.0,0.0,0.0006459999999997024,2.0144596766437926,3,8
0,60,0,0.0,0.0,0.0007660000000004885,2.014615799467735,3,8
0,50,0,0.0,0.0,0.0005500000000004945,2.014876998463916,3,8
0,80,0,0.0,0.0,0.001110999999999862,3.084145252079546,7,8
0,70,0,0.0,0.0,0.001002999999998977,2.083345935274068,5,8
0,60,0,0.0,0.0,0.0007799999999988927,2.0793676808029,5,8
0,50,0,0.0,0.0,0.0007249999999991985,2.0796858406265315,4,8
0,80,0,0.0,0.0,0.0007289999999997576,2.035992274721213,4,8
0,70,0,0.0,0.0,0.000814999999999344,2.0351895284472588,4,8
0,60,0,0.0,0.0,0.0005410000000001247,1.034395559416257,3,8
0,50,0,0.0,0.0,0.0005649999999999267,1.034810466758507,3,8
0,80,0,0.0,0.0,0.0010190000000012134,3.028717241850939,5,8
0,70,0,0.0,0.0,0.0007900000000002905,3.028971000275937,5,8
0,60,0,0.0,0.0,0.0008289999999995246,3.0287858542595765,5,8
0,50,0,0.0,0.0,0.000828000000000273,2.02831968826575,4,8
0,80,0,0.0,0.0,0.0007979999999996323,2.0427807655170223,4,8
0,70,0,0.0,0.0,0.0008330000000000837,2.042770077393119,4,8
0,60,0,0.0,0.0,0.0006979999999998654,2.042798043212958,4,8
0,50,0,0.0,0.0,0.0006889999999994956,2.042726911959296,4,8
0,80,0,0.0,0.0,0.0008359999999996148,3.0406687601189804,5,8
0,70,0,0.0,0.0,0.0010519999999996088,2.0327247297728968,4,8
0,60,0,0.0,0.0,0.0006890000000012719,2.031225174068132,5,8
0,50,0,0.0,0.0,0.0007610000000006778,2.027319338443425,5,8
0,80,0,0.0,0.0,0.0006190000000003693,2.0568845807106513,3,8
0,70,0,0.0,0.0,0.0005199999999998539,2.056811928255423,3,8
0,60,0,0.0,0.0,0.0009390000000006893,2.056919092941227,3,8
0,50,0,0.0,0.0,0.00090299999999921,2.056803570963901,3,8
0,80,0,0.0,0.0,0.0007139999999985491,3.0226190064214897,4,8
0,70,0,0.0,0.0,0.0007049999999999557,3.0227613018676736,4,8
0,60,0,0.0,0.0,0.0006710000000005323,3.0229395868895907,4,8
0,50,0,0.0,0.0,0.0006199999999996209,3.022441669615321,4,8
0,80,0,0.0,0.0,0.0005570000000005848,1.0179050509770338,2,8
0,70,0,0.0,0.0,0.0005620000000003955,1.0179050517967076,2,8
0,60,0,0.0,0.0,0.0007599999999996498,1.017905049818143,2,8
0,50,0,0.0,0.0,0.0007420000000006866,1.017905051582445,2,8
0,80,0,0.0,0.0,0.0007339999999995683,3.014145001194673,5,8
0,70,0,0.0,0.0,0.0008169999999996236,3.0143967846943163,5,8
0,60,0,0.0,0.0,0.0006900000000005235,3.014656064111529,5,8
0,50,0,0.0,0.0,0.0006570000000003517,3.0152072689448843,5,8
0,80,0,0.0,0.0,0.0007010000000011729,1.0402851283164931,6,8
0,70,0,0.0,0.0,0.0011050000000007998,1.0390920128885783,4,8
0,60,0,0.0,0.0,0.0006620000000001625,1.039532628277928,4,8
0,50,0,0.0,0.0,0.0008300000000005525,1.036976999179039,5,8
0,80,0,0.0,0.0,0.0006870000000009924,3.03254200308962,4,8
0,70,0,0.0,0.0,0.0006629999999994141,3.0324333040915468,4,8
0,60,0,0.0,0.0,0.0006450000000004508,3.032491873422998,4,8
0,50,0,0.0,0.0,0.000686999999999216,2.0329477347265064,3,8
0,80,0,0.0,0.0,0.000740000000000407,2.1798386428270162,6,8
0,70,0,0.0,0.0,0.0009310000000013474,2.1798733985210843,6,8
0,60,0,0.0,0.0,0.0007009999999993966,2.180122032373753,6,8
0,50,0,0.0,0.0,0.0007189999999983598,2.1805392464355626,6,8
0,80,0,0.0,0.0,0.0007610000000006778,3.061608973824739,5,8
0,70,0,0.0,0.0,0.000740000000000407,3.058691262316763,6,8
0,60,0,0.0,0.0,0.001158999999999466,2.057488161916396,5,8
0,50,0,0.0,0.0,0.0010040000000000049,3.0572719698008446,7,8
0,80,0,0.0,0.0,0.0006020000000006576,4.018217591239882,5,8
0,70,0,0.0,0.0,0.0010239999999992477,3.0183133349463582,4,8
0,60,0,0.0,0.0,0.0009049999999994895,3.016601933657064,6,8
0,50,0,0.0,0.0,0.0008580000000009136,2.0145854084159103,5,8
0,80,0,0.0,0.0,0.0008670000000012834,2.044503401813631,4,8
0,70,0,0.0,0.0,0.0009379999999996613,2.0444582059216674,4,8
0,60,0,0.0,0.0,0.0006249999999994316,4.0306084822914485,7,8
0,50,0,0.0,0.0,0.000804000000000471,4.030289634198534,6,8
0,80,0,0.0,0.0,0.0008639999999999759,1.0228489072003726,3,8
0,70,0,0.0,0.0,0.0006180000000011177,2.0199431990050067,4,8
0,60,0,0.0,0.0,0.0005869999999994491,1.0199782300422764,2,8
0,50,0,0.0,0.0,0.0009090000000000487,1.0199782327917366,2,8
0,80,0,0.0,0.0,0.0007479999999997489,1.0303071897461253,6,8
0,70,0,0.0,0.0,0.0006490000000010099,2.0293629625834466,6,8
0,60,0,0.0,0.0,0.000890999999999309,2.0300541316157,6,8
0,50,0,0.0,0.0,0.0006620000000001625,2.0304056540551354,6,8
0,80,0,0.0,0.0,0.0011820000000000164,4.034502610015083,7,8
0,70,0,0.0,0.0,0.0010250000000002757,4.0356969718270985,7,8
0,60,0,0.0,0.0,0.0007529999999995596,4.034179831569174,7,8
0,50,0,0.0,0.0,0.001081999999998473,2.034016427885921,5,8
0,80,0,0.0,0.0,0.0008900000000000574,3.0183178889340208,5,8
0,70,0,0.0,0.0,0.0005259999999989162,3.018886738414651,5,8
0,60,0,0.0,0.0,0.000816000000000372,2.0182655961735154,3,8
0,50,0,0.0,0.0,0.0008390000000009223,3.017412246940888,4,8
0,80,0,0.0,0.0,0.0006519999999987647,2.0301879057819923,6,8
0,70,0,0.0,0.0,0.0009069999999997691,2.0290923685464586,6,8
0,60,0,0.0,0.0,0.0007649999999994606,1.029513197304462,4,8
0,50,0,0.0,0.0,0.0006210000000006488,1.0289711745091976,4,8
0,80,0,0.0,0.0,0.0006920000000008031,4.135054323730588,7,8
0,70,0,0.0,0.0,0.0008820000000007155,4.135526054902486,7,8
0,60,0,0.0,0.0,0.0007339999999995683,4.124508024525739,7,8
0,50,0,0.0,0.0,0.0007179999999991082,4.116779379697003,7,8
0,80,0,0.0,0.0,0.0006939999999993063,4.032302640967448,6,8
0,70,0,0.0,0.0,0.0011180000000017287,4.032073606538641,6,8
0,60,0,0.0,0.0,0.0006850000000007128,4.031638940984157,6,8
0,50,0,0.0,0.0,0.0006960000000013622,4.031625649449361,5,8
0,80,0,0.0,0.0,0.0006730000000008118,4.07403082202405,7,8
0,70,0,0.0,0.0,0.0007889999999992625,4.0739254289637,6,8
0,60,0,0.0,0.0,0.0006759999999985666,4.069271650542993,6,8
0,50,0,0.0,0.0,0.0006759999999985666,4.069969030234622,6,8
0,80,0,0.0,0.0,0.000676000000000343,4.023374143835389,7,8
0,70,0,0.0,0.0,0.0005500000000004945,3.0250758905553408,7,8
0,60,0,0.0,0.0,0.0008649999999992275,3.023467704944965,7,8
0,50,0,0.0,0.0,0.0006369999999993325,2.0244348145250575,6,8
0,80,0,0.0,0.0,0.0006810000000001537,4.090663652040714,6,8
0,70,0,0.0,0.0,0.0005879999999987007,4.090361115372778,6,8
0,60,0,0.0,0.0,0.0005799999999993588,4.088898854705833,6,8
0,50,0,0.0,0.0,0.0007459999999994693,3.0888940769483257,5,8
0,80,0,0.0,0.0,0.0009480000000010591,3.012575623614764,7,16
0,70,0,0.0,0.0,0.0006289999999999907,2.0112607202203647,6,16
0,60,0,0.0,0.0,0.0007549999999998391,2.0112894487431245,4,16
0,50,0,0.0,0.0,0.0006620000000001625,2.0120422695829414,4,16
0,80,0,0.0,0.0,0.0008900000000000574,4.014030781027611,7,16
0,70,0,0.0,0.0,0.0008510000000008233,4.013061966072287,8,16
